id,nome,cidade,status,valor
22063,Joao 22063,"Sao Paulo, SP",cold,129
22064,Joao 22064,"Sao Paulo, SP",cold,130
22065,Joao 22065,"Sao Paulo, SP",cold,131
22066,Joao 22066,"Sao Paulo, SP",cold,132
22067,Joao 22067,"Sao Paulo, SP",cold,133
22068,Joao 22068,"Sao Paulo, SP",cold,134
22069,Joao 22069,"Sao Paulo, SP",cold,135
22070,Joao 22070,"Sao Paulo, SP",hot,136
22071,Joao 22071,"Sao Paulo, SP",cold,137
22072,Joao 22072,"Sao Paulo, SP",cold,138
22073,Joao 22073,"Sao Paulo, SP",cold,139
22074,Joao 22074,"Sao Paulo, SP",cold,140
22075,Joao 22075,"Sao Paulo, SP",cold,141
22076,Joao 22076,"Sao Paulo, SP",cold,142
22077,Joao 22077,"Sao Paulo, SP",cold,143
22078,Joao 22078,"Sao Paulo, SP",cold,144
22079,Joao 22079,"Sao Paulo, SP",cold,145
22080,Joao 22080,"Sao Paulo, SP",hot,146
22081,Joao 22081,"Sao Paulo, SP",cold,147
22082,Joao 22082,"Sao Paulo, SP",cold,148
22083,Joao 22083,"Sao Paulo, SP",cold,149
22084,Joao 22084,"Sao Paulo, SP",cold,150
22085,Joao 22085,"Sao Paulo, SP",cold,151
22086,Joao 22086,"Sao Paulo, SP",cold,152
22087,Joao 22087,"Sao Paulo, SP",cold,153
22088,Joao 22088,"Sao Paulo, SP",cold,154
22089,Joao 22089,"Sao Paulo, SP",cold,155
22090,Joao 22090,"Sao Paulo, SP",hot,156
22091,Joao 22091,"Sao Paulo, SP",cold,157
22092,Joao 22092,"Sao Paulo, SP",cold,158
22093,Joao 22093,"Sao Paulo, SP",cold,159
22094,Joao 22094,"Sao Paulo, SP",cold,160
22095,Joao 22095,"Sao Paulo, SP",cold,161
22096,Joao 22096,"Sao Paulo, SP",cold,162
22097,Joao 22097,"Sao Paulo, SP",cold,163
22098,Joao 22098,"Sao Paulo, SP",cold,164
22099,Joao 22099,"Sao Paulo, SP",cold,165
22100,Joao 22100,"Sao Paulo, SP",hot,166
22101,Joao 22101,"Sao Paulo, SP",cold,167
22102,Joao 22102,"Sao Paulo, SP",cold,168
22103,Joao 22103,"Sao Paulo, SP",cold,169
22104,Joao 22104,"Sao Paulo, SP",cold,170
22105,Joao 22105,"Sao Paulo, SP",cold,171
22106,Joao 22106,"Sao Paulo, SP",cold,172
22107,Joao 22107,"Sao Paulo, SP",cold,173
22108,Joao 22108,"Sao Paulo, SP",cold,174
22109,Joao 22109,"Sao Paulo, SP",cold,175
22110,Joao 22110,"Sao Paulo, SP",hot,176
22111,Joao 22111,"Sao Paulo, SP",cold,177
22112,Joao 22112,"Sao Paulo, SP",cold,178
22113,Joao 22113,"Sao Paulo, SP",cold,179
22114,Joao 22114,"Sao Paulo, SP",cold,180
22115,Joao 22115,"Sao Paulo, SP",cold,181
22116,Joao 22116,"Sao Paulo, SP",cold,182
22117,Joao 22117,"Sao Paulo, SP",cold,183
22118,Joao 22118,"Sao Paulo, SP",cold,184
22119,Joao 22119,"Sao Paulo, SP",cold,185
22120,Joao 22120,"Sao Paulo, SP",hot,186
22121,Joao 22121,"Sao Paulo, SP",cold,187
22122,Joao 22122,"Sao Paulo, SP",cold,188
22123,Joao 22123,"Sao Paulo, SP",cold,189
22124,Joao 22124,"Sao Paulo, SP",cold,190
22125,Joao 22125,"Sao Paulo, SP",cold,191
22126,Joao 22126,"Sao Paulo, SP",cold,192
22127,Joao 22127,"Sao Paulo, SP",cold,193
22128,Joao 22128,"Sao Paulo, SP",cold,194
22129,Joao 22129,"Sao Paulo, SP",cold,195
22130,Joao 22130,"Sao Paulo, SP",hot,196
22131,Joao 22131,"Sao Paulo, SP",cold,197
22132,Joao 22132,"Sao Paulo, SP",cold,198
22133,Joao 22133,"Sao Paulo, SP",cold,199
22134,Joao 22134,"Sao Paulo, SP",cold,200
22135,Joao 22135,"Sao Paulo, SP",cold,201
22136,Joao 22136,"Sao Paulo, SP",cold,202
22137,Joao 22137,"Sao Paulo, SP",cold,203
22138,Joao 22138,"Sao Paulo, SP",cold,204
22139,Joao 22139,"Sao Paulo, SP",cold,205
22140,Joao 22140,"Sao Paulo, SP",hot,206
22141,Joao 22141,"Sao Paulo, SP",cold,207
22142,Joao 22142,"Sao Paulo, SP",cold,208
22143,Joao 22143,"Sao Paulo, SP",cold,209
22144,Joao 22144,"Sao Paulo, SP",cold,210
22145,Joao 22145,"Sao Paulo, SP",cold,211
22146,Joao 22146,"Sao Paulo, SP",cold,212
22147,Joao 22147,"Sao Paulo, SP",cold,213
22148,Joao 22148,"Sao Paulo, SP",cold,214
22149,Joao 22149,"Sao Paulo, SP",cold,215
22150,Joao 22150,"Sao Paulo, SP",hot,216
22151,Joao 22151,"Sao Paulo, SP",cold,217
22152,Joao 22152,"Sao Paulo, SP",cold,218
22153,Joao 22153,"Sao Paulo, SP",cold,219
22154,Joao 22154,"Sao Paulo, SP",cold,220
22155,Joao 22155,"Sao Paulo, SP",cold,221
22156,Joao 22156,"Sao Paulo, SP",cold,222
22157,Joao 22157,"Sao Paulo, SP",cold,223
22158,Joao 22158,"Sao Paulo, SP",cold,224
22159,Joao 22159,"Sao Paulo, SP",cold,225
22160,Joao 22160,"Sao Paulo, SP",hot,226
22161,Joao 22161,"Sao Paulo, SP",cold,227
22162,Joao 22162,"Sao Paulo, SP",cold,228
22163,Joao 22163,"Sao Paulo, SP",cold,229
22164,Joao 22164,"Sao Paulo, SP",cold,230
22165,Joao 22165,"Sao Paulo, SP",cold,231
22166,Joao 22166,"Sao Paulo, SP",cold,232
22167,Joao 22167,"Sao Paulo, SP",cold,233
22168,Joao 22168,"Sao Paulo, SP",cold,234
22169,Joao 22169,"Sao Paulo, SP",cold,235
22170,Joao 22170,"Sao Paulo, SP",hot,236
22171,Joao 22171,"Sao Paulo, SP",cold,237
22172,Joao 22172,"Sao Paulo, SP",cold,238
22173,Joao 22173,"Sao Paulo, SP",cold,239
22174,Joao 22174,"Sao Paulo, SP",cold,240
22175,Joao 22175,"Sao Paulo, SP",cold,241
22176,Joao 22176,"Sao Paulo, SP",cold,242
22177,Joao 22177,"Sao Paulo, SP",cold,243
22178,Joao 22178,"Sao Paulo, SP",cold,244
22179,Joao 22179,"Sao Paulo, SP",cold,245
22180,Joao 22180,"Sao Paulo, SP",hot,246
22181,Joao 22181,"Sao Paulo, SP",cold,247
22182,Joao 22182,"Sao Paulo, SP",cold,248
22183,Joao 22183,"Sao Paulo, SP",cold,249
22184,Joao 22184,"Sao Paulo, SP",cold,250
22185,Joao 22185,"Sao Paulo, SP",cold,251
22186,Joao 22186,"Sao Paulo, SP",cold,252
22187,Joao 22187,"Sao Paulo, SP",cold,253
22188,Joao 22188,"Sao Paulo, SP",cold,254
22189,Joao 22189,"Sao Paulo, SP",cold,255
22190,Joao 22190,"Sao Paulo, SP",hot,256
22191,Joao 22191,"Sao Paulo, SP",cold,257
22192,Joao 22192,"Sao Paulo, SP",cold,258
22193,Joao 22193,"Sao Paulo, SP",cold,259
22194,Joao 22194,"Sao Paulo, SP",cold,260
22195,Joao 22195,"Sao Paulo, SP",cold,261
22196,Joao 22196,"Sao Paulo, SP",cold,262
22197,Joao 22197,"Sao Paulo, SP",cold,263
22198,Joao 22198,"Sao Paulo, SP",cold,264
22199,Joao 22199,"Sao Paulo, SP",cold,265
22200,Joao 22200,"Sao Paulo, SP",hot,266
22201,Joao 22201,"Sao Paulo, SP",cold,267
22202,Joao 22202,"Sao Paulo, SP",cold,268
22203,Joao 22203,"Sao Paulo, SP",cold,269
22204,Joao 22204,"Sao Paulo, SP",cold,270
22205,Joao 22205,"Sao Paulo, SP",cold,271
22206,Joao 22206,"Sao Paulo, SP",cold,272
22207,Joao 22207,"Sao Paulo, SP",cold,273
22208,Joao 22208,"Sao Paulo, SP",cold,274
22209,Joao 22209,"Sao Paulo, SP",cold,275
22210,Joao 22210,"Sao Paulo, SP",hot,276
22211,Joao 22211,"Sao Paulo, SP",cold,277
22212,Joao 22212,"Sao Paulo, SP",cold,278
22213,Joao 22213,"Sao Paulo, SP",cold,279
22214,Joao 22214,"Sao Paulo, SP",cold,280
22215,Joao 22215,"Sao Paulo, SP",cold,281
22216,Joao 22216,"Sao Paulo, SP",cold,282
22217,Joao 22217,"Sao Paulo, SP",cold,283
22218,Joao 22218,"Sao Paulo, SP",cold,284
22219,Joao 22219,"Sao Paulo, SP",cold,285
22220,Joao 22220,"Sao Paulo, SP",hot,286
22221,Joao 22221,"Sao Paulo, SP",cold,287
22222,Joao 22222,"Sao Paulo, SP",cold,288
22223,Joao 22223,"Sao Paulo, SP",cold,289
22224,Joao 22224,"Sao Paulo, SP",cold,290
22225,Joao 22225,"Sao Paulo, SP",cold,291
22226,Joao 22226,"Sao Paulo, SP",cold,292
22227,Joao 22227,"Sao Paulo, SP",cold,293
22228,Joao 22228,"Sao Paulo, SP",cold,294
22229,Joao 22229,"Sao Paulo, SP",cold,295
22230,Joao 22230,"Sao Paulo, SP",hot,296
22231,Joao 22231,"Sao Paulo, SP",cold,297
22232,Joao 22232,"Sao Paulo, SP",cold,298
22233,Joao 22233,"Sao Paulo, SP",cold,299
22234,Joao 22234,"Sao Paulo, SP",cold,300
22235,Joao 22235,"Sao Paulo, SP",cold,301
22236,Joao 22236,"Sao Paulo, SP",cold,302
22237,Joao 22237,"Sao Paulo, SP",cold,303
22238,Joao 22238,"Sao Paulo, SP",cold,304
22239,Joao 22239,"Sao Paulo, SP",cold,305
22240,Joao 22240,"Sao Paulo, SP",hot,306
22241,Joao 22241,"Sao Paulo, SP",cold,307
22242,Joao 22242,"Sao Paulo, SP",cold,308
22243,Joao 22243,"Sao Paulo, SP",cold,309
22244,Joao 22244,"Sao Paulo, SP",cold,310
22245,Joao 22245,"Sao Paulo, SP",cold,311
22246,Joao 22246,"Sao Paulo, SP",cold,312
22247,Joao 22247,"Sao Paulo, SP",cold,313
22248,Joao 22248,"Sao Paulo, SP",cold,314
22249,Joao 22249,"Sao Paulo, SP",cold,315
22250,Joao 22250,"Sao Paulo, SP",hot,316
22251,Joao 22251,"Sao Paulo, SP",cold,317
22252,Joao 22252,"Sao Paulo, SP",cold,318
22253,Joao 22253,"Sao Paulo, SP",cold,319
22254,Joao 22254,"Sao Paulo, SP",cold,320
22255,Joao 22255,"Sao Paulo, SP",cold,321
22256,Joao 22256,"Sao Paulo, SP",cold,322
22257,Joao 22257,"Sao Paulo, SP",cold,323
22258,Joao 22258,"Sao Paulo, SP",cold,324
22259,Joao 22259,"Sao Paulo, SP",cold,325
22260,Joao 22260,"Sao Paulo, SP",hot,326
22261,Joao 22261,"Sao Paulo, SP",cold,327
22262,Joao 22262,"Sao Paulo, SP",cold,328
22263,Joao 22263,"Sao Paulo, SP",cold,329
22264,Joao 22264,"Sao Paulo, SP",cold,330
22265,Joao 22265,"Sao Paulo, SP",cold,331
22266,Joao 22266,"Sao Paulo, SP",cold,332
22267,Joao 22267,"Sao Paulo, SP",cold,333
22268,Joao 22268,"Sao Paulo, SP",cold,334
22269,Joao 22269,"Sao Paulo, SP",cold,335
22270,Joao 22270,"Sao Paulo, SP",hot,336
22271,Joao 22271,"Sao Paulo, SP",cold,337
22272,Joao 22272,"Sao Paulo, SP",cold,338
22273,Joao 22273,"Sao Paulo, SP",cold,339
22274,Joao 22274,"Sao Paulo, SP",cold,340
22275,Joao 22275,"Sao Paulo, SP",cold,341
22276,Joao 22276,"Sao Paulo, SP",cold,342
22277,Joao 22277,"Sao Paulo, SP",cold,343
22278,Joao 22278,"Sao Paulo, SP",cold,344
22279,Joao 22279,"Sao Paulo, SP",cold,345
22280,Joao 22280,"Sao Paulo, SP",hot,346
22281,Joao 22281,"Sao Paulo, SP",cold,347
22282,Joao 22282,"Sao Paulo, SP",cold,348
22283,Joao 22283,"Sao Paulo, SP",cold,349
22284,Joao 22284,"Sao Paulo, SP",cold,350
22285,Joao 22285,"Sao Paulo, SP",cold,351
22286,Joao 22286,"Sao Paulo, SP",cold,352
22287,Joao 22287,"Sao Paulo, SP",cold,353
22288,Joao 22288,"Sao Paulo, SP",cold,354
22289,Joao 22289,"Sao Paulo, SP",cold,355
22290,Joao 22290,"Sao Paulo, SP",hot,356
22291,Joao 22291,"Sao Paulo, SP",cold,357
22292,Joao 22292,"Sao Paulo, SP",cold,358
22293,Joao 22293,"Sao Paulo, SP",cold,359
22294,Joao 22294,"Sao Paulo, SP",cold,360
22295,Joao 22295,"Sao Paulo, SP",cold,361
22296,Joao 22296,"Sao Paulo, SP",cold,362
22297,Joao 22297,"Sao Paulo, SP",cold,363
22298,Joao 22298,"Sao Paulo, SP",cold,364
22299,Joao 22299,"Sao Paulo, SP",cold,365
22300,Joao 22300,"Sao Paulo, SP",hot,366
22301,Joao 22301,"Sao Paulo, SP",cold,367
22302,Joao 22302,"Sao Paulo, SP",cold,368
22303,Joao 22303,"Sao Paulo, SP",cold,369
22304,Joao 22304,"Sao Paulo, SP",cold,370
22305,Joao 22305,"Sao Paulo, SP",cold,371
22306,Joao 22306,"Sao Paulo, SP",cold,372
22307,Joao 22307,"Sao Paulo, SP",cold,373
22308,Joao 22308,"Sao Paulo, SP",cold,374
22309,Joao 22309,"Sao Paulo, SP",cold,375
22310,Joao 22310,"Sao Paulo, SP",hot,376
22311,Joao 22311,"Sao Paulo, SP",cold,377
22312,Joao 22312,"Sao Paulo, SP",cold,378
22313,Joao 22313,"Sao Paulo, SP",cold,379
22314,Joao 22314,"Sao Paulo, SP",cold,380
22315,Joao 22315,"Sao Paulo, SP",cold,381
22316,Joao 22316,"Sao Paulo, SP",cold,382
22317,Joao 22317,"Sao Paulo, SP",cold,383
22318,Joao 22318,"Sao Paulo, SP",cold,384
22319,Joao 22319,"Sao Paulo, SP",cold,385
22320,Joao 22320,"Sao Paulo, SP",hot,386
22321,Joao 22321,"Sao Paulo, SP",cold,387
22322,Joao 22322,"Sao Paulo, SP",cold,388
22323,Joao 22323,"Sao Paulo, SP",cold,389
22324,Joao 22324,"Sao Paulo, SP",cold,390
22325,Joao 22325,"Sao Paulo, SP",cold,391
22326,Joao 22326,"Sao Paulo, SP",cold,392
22327,Joao 22327,"Sao Paulo, SP",cold,393
22328,Joao 22328,"Sao Paulo, SP",cold,394
22329,Joao 22329,"Sao Paulo, SP",cold,395
22330,Joao 22330,"Sao Paulo, SP",hot,396
22331,Joao 22331,"Sao Paulo, SP",cold,397
22332,Joao 22332,"Sao Paulo, SP",cold,398
22333,Joao 22333,"Sao Paulo, SP",cold,399
22334,Joao 22334,"Sao Paulo, SP",cold,400
22335,Joao 22335,"Sao Paulo, SP",cold,401
22336,Joao 22336,"Sao Paulo, SP",cold,402
22337,Joao 22337,"Sao Paulo, SP",cold,403
22338,Joao 22338,"Sao Paulo, SP",cold,404
22339,Joao 22339,"Sao Paulo, SP",cold,405
22340,Joao 22340,"Sao Paulo, SP",hot,406
22341,Joao 22341,"Sao Paulo, SP",cold,407
22342,Joao 22342,"Sao Paulo, SP",cold,408
22343,Joao 22343,"Sao Paulo, SP",cold,409
22344,Joao 22344,"Sao Paulo, SP",cold,410
22345,Joao 22345,"Sao Paulo, SP",cold,411
22346,Joao 22346,"Sao Paulo, SP",cold,412
22347,Joao 22347,"Sao Paulo, SP",cold,413
22348,Joao 22348,"Sao Paulo, SP",cold,414
22349,Joao 22349,"Sao Paulo, SP",cold,415
22350,Joao 22350,"Sao Paulo, SP",hot,416
22351,Joao 22351,"Sao Paulo, SP",cold,417
22352,Joao 22352,"Sao Paulo, SP",cold,418
22353,Joao 22353,"Sao Paulo, SP",cold,419
22354,Joao 22354,"Sao Paulo, SP",cold,420
22355,Joao 22355,"Sao Paulo, SP",cold,421
22356,Joao 22356,"Sao Paulo, SP",cold,422
22357,Joao 22357,"Sao Paulo, SP",cold,423
22358,Joao 22358,"Sao Paulo, SP",cold,424
22359,Joao 22359,"Sao Paulo, SP",cold,425
22360,Joao 22360,"Sao Paulo, SP",hot,426
22361,Joao 22361,"Sao Paulo, SP",cold,427
22362,Joao 22362,"Sao Paulo, SP",cold,428
22363,Joao 22363,"Sao Paulo, SP",cold,429
22364,Joao 22364,"Sao Paulo, SP",cold,430
22365,Joao 22365,"Sao Paulo, SP",cold,431
22366,Joao 22366,"Sao Paulo, SP",cold,432
22367,Joao 22367,"Sao Paulo, SP",cold,433
22368,Joao 22368,"Sao Paulo, SP",cold,434
22369,Joao 22369,"Sao Paulo, SP",cold,435
22370,Joao 22370,"Sao Paulo, SP",hot,436
22371,Joao 22371,"Sao Paulo, SP",cold,437
22372,Joao 22372,"Sao Paulo, SP",cold,438
22373,Joao 22373,"Sao Paulo, SP",cold,439
22374,Joao 22374,"Sao Paulo, SP",cold,440
22375,Joao 22375,"Sao Paulo, SP",cold,441
22376,Joao 22376,"Sao Paulo, SP",cold,442
22377,Joao 22377,"Sao Paulo, SP",cold,443
22378,Joao 22378,"Sao Paulo, SP",cold,444
22379,Joao 22379,"Sao Paulo, SP",cold,445
22380,Joao 22380,"Sao Paulo, SP",hot,446
22381,Joao 22381,"Sao Paulo, SP",cold,447
22382,Joao 22382,"Sao Paulo, SP",cold,448
22383,Joao 22383,"Sao Paulo, SP",cold,449
22384,Joao 22384,"Sao Paulo, SP",cold,450
22385,Joao 22385,"Sao Paulo, SP",cold,451
22386,Joao 22386,"Sao Paulo, SP",cold,452
22387,Joao 22387,"Sao Paulo, SP",cold,453
22388,Joao 22388,"Sao Paulo, SP",cold,454
22389,Joao 22389,"Sao Paulo, SP",cold,455
22390,Joao 22390,"Sao Paulo, SP",hot,456
22391,Joao 22391,"Sao Paulo, SP",cold,457
22392,Joao 22392,"Sao Paulo, SP",cold,458
22393,Joao 22393,"Sao Paulo, SP",cold,459
22394,Joao 22394,"Sao Paulo, SP",cold,460
22395,Joao 22395,"Sao Paulo, SP",cold,461
22396,Joao 22396,"Sao Paulo, SP",cold,462
22397,Joao 22397,"Sao Paulo, SP",cold,463
22398,Joao 22398,"Sao Paulo, SP",cold,464
22399,Joao 22399,"Sao Paulo, SP",cold,465
22400,Joao 22400,"Sao Paulo, SP",hot,466
22401,Joao 22401,"Sao Paulo, SP",cold,467
22402,Joao 22402,"Sao Paulo, SP",cold,468
22403,Joao 22403,"Sao Paulo, SP",cold,469
22404,Joao 22404,"Sao Paulo, SP",cold,470
22405,Joao 22405,"Sao Paulo, SP",cold,471
22406,Joao 22406,"Sao Paulo, SP",cold,472
22407,Joao 22407,"Sao Paulo, SP",cold,473
22408,Joao 22408,"Sao Paulo, SP",cold,474
22409,Joao 22409,"Sao Paulo, SP",cold,475
22410,Joao 22410,"Sao Paulo, SP",hot,476
22411,Joao 22411,"Sao Paulo, SP",cold,477
22412,Joao 22412,"Sao Paulo, SP",cold,478
22413,Joao 22413,"Sao Paulo, SP",cold,479
22414,Joao 22414,"Sao Paulo, SP",cold,480
22415,Joao 22415,"Sao Paulo, SP",cold,481
22416,Joao 22416,"Sao Paulo, SP",cold,482
22417,Joao 22417,"Sao Paulo, SP",cold,483
22418,Joao 22418,"Sao Paulo, SP",cold,484
22419,Joao 22419,"Sao Paulo, SP",cold,485
22420,Joao 22420,"Sao Paulo, SP",hot,486
22421,Joao 22421,"Sao Paulo, SP",cold,487
22422,Joao 22422,"Sao Paulo, SP",cold,488
22423,Joao 22423,"Sao Paulo, SP",cold,489
22424,Joao 22424,"Sao Paulo, SP",cold,490
22425,Joao 22425,"Sao Paulo, SP",cold,491
22426,Joao 22426,"Sao Paulo, SP",cold,492
22427,Joao 22427,"Sao Paulo, SP",cold,493
22428,Joao 22428,"Sao Paulo, SP",cold,494
22429,Joao 22429,"Sao Paulo, SP",cold,495
22430,Joao 22430,"Sao Paulo, SP",hot,496
22431,Joao 22431,"Sao Paulo, SP",cold,497
22432,Joao 22432,"Sao Paulo, SP",cold,498
22433,Joao 22433,"Sao Paulo, SP",cold,499
22434,Joao 22434,"Sao Paulo, SP",cold,500
22435,Joao 22435,"Sao Paulo, SP",cold,501
22436,Joao 22436,"Sao Paulo, SP",cold,502
22437,Joao 22437,"Sao Paulo, SP",cold,503
22438,Joao 22438,"Sao Paulo, SP",cold,504
22439,Joao 22439,"Sao Paulo, SP",cold,505
22440,Joao 22440,"Sao Paulo, SP",hot,506
22441,Joao 22441,"Sao Paulo, SP",cold,507
22442,Joao 22442,"Sao Paulo, SP",cold,508
22443,Joao 22443,"Sao Paulo, SP",cold,509
22444,Joao 22444,"Sao Paulo, SP",cold,510
22445,Joao 22445,"Sao Paulo, SP",cold,511
22446,Joao 22446,"Sao Paulo, SP",cold,512
22447,Joao 22447,"Sao Paulo, SP",cold,513
22448,Joao 22448,"Sao Paulo, SP",cold,514
22449,Joao 22449,"Sao Paulo, SP",cold,515
22450,Joao 22450,"Sao Paulo, SP",hot,516
22451,Joao 22451,"Sao Paulo, SP",cold,517
22452,Joao 22452,"Sao Paulo, SP",cold,518
22453,Joao 22453,"Sao Paulo, SP",cold,519
22454,Joao 22454,"Sao Paulo, SP",cold,520
22455,Joao 22455,"Sao Paulo, SP",cold,521
22456,Joao 22456,"Sao Paulo, SP",cold,522
22457,Joao 22457,"Sao Paulo, SP",cold,523
22458,Joao 22458,"Sao Paulo, SP",cold,524
22459,Joao 22459,"Sao Paulo, SP",cold,525
22460,Joao 22460,"Sao Paulo, SP",hot,526
22461,Joao 22461,"Sao Paulo, SP",cold,527
22462,Joao 22462,"Sao Paulo, SP",cold,528
22463,Joao 22463,"Sao Paulo, SP",cold,529
22464,Joao 22464,"Sao Paulo, SP",cold,530
22465,Joao 22465,"Sao Paulo, SP",cold,531
22466,Joao 22466,"Sao Paulo, SP",cold,532
22467,Joao 22467,"Sao Paulo, SP",cold,533
22468,Joao 22468,"Sao Paulo, SP",cold,534
22469,Joao 22469,"Sao Paulo, SP",cold,535
22470,Joao 22470,"Sao Paulo, SP",hot,536
22471,Joao 22471,"Sao Paulo, SP",cold,537
22472,Joao 22472,"Sao Paulo, SP",cold,538
22473,Joao 22473,"Sao Paulo, SP",cold,539
22474,Joao 22474,"Sao Paulo, SP",cold,540
22475,Joao 22475,"Sao Paulo, SP",cold,541
22476,Joao 22476,"Sao Paulo, SP",cold,542
22477,Joao 22477,"Sao Paulo, SP",cold,543
22478,Joao 22478,"Sao Paulo, SP",cold,544
22479,Joao 22479,"Sao Paulo, SP",cold,545
22480,Joao 22480,"Sao Paulo, SP",hot,546
22481,Joao 22481,"Sao Paulo, SP",cold,547
22482,Joao 22482,"Sao Paulo, SP",cold,548
22483,Joao 22483,"Sao Paulo, SP",cold,549
22484,Joao 22484,"Sao Paulo, SP",cold,550
22485,Joao 22485,"Sao Paulo, SP",cold,551
22486,Joao 22486,"Sao Paulo, SP",cold,552
22487,Joao 22487,"Sao Paulo, SP",cold,553
22488,Joao 22488,"Sao Paulo, SP",cold,554
22489,Joao 22489,"Sao Paulo, SP",cold,555
22490,Joao 22490,"Sao Paulo, SP",hot,556
22491,Joao 22491,"Sao Paulo, SP",cold,557
22492,Joao 22492,"Sao Paulo, SP",cold,558
22493,Joao 22493,"Sao Paulo, SP",cold,559
22494,Joao 22494,"Sao Paulo, SP",cold,560
22495,Joao 22495,"Sao Paulo, SP",cold,561
22496,Joao 22496,"Sao Paulo, SP",cold,562
22497,Joao 22497,"Sao Paulo, SP",cold,563
22498,Joao 22498,"Sao Paulo, SP",cold,564
22499,Joao 22499,"Sao Paulo, SP",cold,565
22500,Joao 22500,"Sao Paulo, SP",hot,566
22501,Joao 22501,"Sao Paulo, SP",cold,567
22502,Joao 22502,"Sao Paulo, SP",cold,568
22503,Joao 22503,"Sao Paulo, SP",cold,569
22504,Joao 22504,"Sao Paulo, SP",cold,570
22505,Joao 22505,"Sao Paulo, SP",cold,571
22506,Joao 22506,"Sao Paulo, SP",cold,572
22507,Joao 22507,"Sao Paulo, SP",cold,573
22508,Joao 22508,"Sao Paulo, SP",cold,574
22509,Joao 22509,"Sao Paulo, SP",cold,575
22510,Joao 22510,"Sao Paulo, SP",hot,576
22511,Joao 22511,"Sao Paulo, SP",cold,577
22512,Joao 22512,"Sao Paulo, SP",cold,578
22513,Joao 22513,"Sao Paulo, SP",cold,579
22514,Joao 22514,"Sao Paulo, SP",cold,580
22515,Joao 22515,"Sao Paulo, SP",cold,581
22516,Joao 22516,"Sao Paulo, SP",cold,582
22517,Joao 22517,"Sao Paulo, SP",cold,583
22518,Joao 22518,"Sao Paulo, SP",cold,584
22519,Joao 22519,"Sao Paulo, SP",cold,585
22520,Joao 22520,"Sao Paulo, SP",hot,586
22521,Joao 22521,"Sao Paulo, SP",cold,587
22522,Joao 22522,"Sao Paulo, SP",cold,588
22523,Joao 22523,"Sao Paulo, SP",cold,589
22524,Joao 22524,"Sao Paulo, SP",cold,590
22525,Joao 22525,"Sao Paulo, SP",cold,591
22526,Joao 22526,"Sao Paulo, SP",cold,592
22527,Joao 22527,"Sao Paulo, SP",cold,593
22528,Joao 22528,"Sao Paulo, SP",cold,594
22529,Joao 22529,"Sao Paulo, SP",cold,595
22530,Joao 22530,"Sao Paulo, SP",hot,596
22531,Joao 22531,"Sao Paulo, SP",cold,597
22532,Joao 22532,"Sao Paulo, SP",cold,598
22533,Joao 22533,"Sao Paulo, SP",cold,599
22534,Joao 22534,"Sao Paulo, SP",cold,600
22535,Joao 22535,"Sao Paulo, SP",cold,601
22536,Joao 22536,"Sao Paulo, SP",cold,602
22537,Joao 22537,"Sao Paulo, SP",cold,603
22538,Joao 22538,"Sao Paulo, SP",cold,604
22539,Joao 22539,"Sao Paulo, SP",cold,605
22540,Joao 22540,"Sao Paulo, SP",hot,606
22541,Joao 22541,"Sao Paulo, SP",cold,607
22542,Joao 22542,"Sao Paulo, SP",cold,608
22543,Joao 22543,"Sao Paulo, SP",cold,609
22544,Joao 22544,"Sao Paulo, SP",cold,610
22545,Joao 22545,"Sao Paulo, SP",cold,611
22546,Joao 22546,"Sao Paulo, SP",cold,612
22547,Joao 22547,"Sao Paulo, SP",cold,613
22548,Joao 22548,"Sao Paulo, SP",cold,614
22549,Joao 22549,"Sao Paulo, SP",cold,615
22550,Joao 22550,"Sao Paulo, SP",hot,616
22551,Joao 22551,"Sao Paulo, SP",cold,617
22552,Joao 22552,"Sao Paulo, SP",cold,618
22553,Joao 22553,"Sao Paulo, SP",cold,619
22554,Joao 22554,"Sao Paulo, SP",cold,620
22555,Joao 22555,"Sao Paulo, SP",cold,621
22556,Joao 22556,"Sao Paulo, SP",cold,622
22557,Joao 22557,"Sao Paulo, SP",cold,623
22558,Joao 22558,"Sao Paulo, SP",cold,624
22559,Joao 22559,"Sao Paulo, SP",cold,625
22560,Joao 22560,"Sao Paulo, SP",hot,626
22561,Joao 22561,"Sao Paulo, SP",cold,627
22562,Joao 22562,"Sao Paulo, SP",cold,628
22563,Joao 22563,"Sao Paulo, SP",cold,629
22564,Joao 22564,"Sao Paulo, SP",cold,630
22565,Joao 22565,"Sao Paulo, SP",cold,631
22566,Joao 22566,"Sao Paulo, SP",cold,632
22567,Joao 22567,"Sao Paulo, SP",cold,633
22568,Joao 22568,"Sao Paulo, SP",cold,634
22569,Joao 22569,"Sao Paulo, SP",cold,635
22570,Joao 22570,"Sao Paulo, SP",hot,636
22571,Joao 22571,"Sao Paulo, SP",cold,637
22572,Joao 22572,"Sao Paulo, SP",cold,638
22573,Joao 22573,"Sao Paulo, SP",cold,639
22574,Joao 22574,"Sao Paulo, SP",cold,640
22575,Joao 22575,"Sao Paulo, SP",cold,641
22576,Joao 22576,"Sao Paulo, SP",cold,642
22577,Joao 22577,"Sao Paulo, SP",cold,643
22578,Joao 22578,"Sao Paulo, SP",cold,644
22579,Joao 22579,"Sao Paulo, SP",cold,645
22580,Joao 22580,"Sao Paulo, SP",hot,646
